id,created_at,edit_history_tweet_ids,text,clean_text,nouns
1.5447547070164705e+18,2022-07-06 18:46:36+00:00,['1544754707016470528'],"Just posted a photo @ Grow, Hackney https://t.co/CHjL8CirRY",just posted a photo  grow hackney ,photo hackney
1.540707823499092e+18,2022-06-25 14:45:44+00:00,['1540707823499091971'],Just posted a photo @ Casa Plaza Pastor https://t.co/XmLsEWRWWQ,just posted a photo  casa plaza pastor ,photo casa plaza pastor
1.5406506524430664e+18,2022-06-25 10:58:34+00:00,['1540650652443066368'],Just posted a photo @ Myatts Field Park https://t.co/DlZ1MaerJB,just posted a photo  myatts field park ,photo myatts field park
1.5375041931450982e+18,2022-06-16 18:35:39+00:00,['1537504193145098249'],Just posted a photo @ Battersea Park https://t.co/65ySQ8aluq,just posted a photo  battersea park ,photo battersea park
1.5362758709519114e+18,2022-06-13 09:14:44+00:00,['1536275870951911424'],Just posted a photo @ The Scoop at More London https://t.co/i5I9p9bCFC,just posted a photo  the scoop at more london ,photo scoop
1.535938294193836e+18,2022-06-12 10:53:20+00:00,['1535938294193836035'],Just posted a photo @ The Post Bar https://t.co/SPgQ8rv1n2,just posted a photo  the post bar ,photo post
1.535929042850939e+18,2022-06-12 10:16:34+00:00,['1535929042850938881'],Just posted a photo @ The Post Bar https://t.co/n4EoN1PHbS,just posted a photo  the post bar ,photo post
1.5359196364447498e+18,2022-06-12 09:39:11+00:00,['1535919636444749824'],Just posted a photo @ The Post Bar https://t.co/05K5dWyHpv,just posted a photo  the post bar ,photo post
1.535252704074662e+18,2022-06-10 13:29:02+00:00,['1535252704074661888'],Just posted a photo @ The Post Bar https://t.co/DFU8fldCM8,just posted a photo  the post bar ,photo post
1.5319922945759068e+18,2022-06-01 13:33:20+00:00,['1531992294575906816'],Just posted a photo @ The Post Bar https://t.co/Xdm3Mr9JMw,just posted a photo  the post bar ,photo post
1.5315522382372536e+18,2022-05-31 08:24:43+00:00,['1531552238237253632'],Just posted a photo @ The Exhibit Balham https://t.co/EsgQVTrLjr,just posted a photo  the exhibit balham ,photo exhibit balham
1.5312615051062395e+18,2022-05-30 13:09:26+00:00,['1531261505106239489'],Just posted a photo @ The Post Bar https://t.co/VjyXhE2b2z,just posted a photo  the post bar ,photo post
1.5304843564388188e+18,2022-05-28 09:41:20+00:00,['1530484356438818816'],Just posted a photo @ The Post Bar https://t.co/KTOHbgzjUj,just posted a photo  the post bar ,photo post
1.5297935027075973e+18,2022-05-26 11:56:07+00:00,['1529793502707597316'],Just posted a photo @ The Post Bar https://t.co/gpif2W2h3C,just posted a photo  the post bar ,photo post
1.528011834049155e+18,2022-05-21 13:56:24+00:00,['1528011834049155073'],Just posted a photo @ Casa Plaza Pastor https://t.co/ZzMhYwVPA3,just posted a photo  casa plaza pastor ,photo casa plaza pastor
1.526918889476698e+18,2022-05-18 13:33:26+00:00,['1526918889476698116'],Just posted a photo @ The Post Bar https://t.co/QZGruhWG3Q,just posted a photo  the post bar ,photo post
1.5248631383399956e+18,2022-05-12 21:24:37+00:00,['1524863138339995684'],"Bringing the Venezuelan vibes with WIL SIFONTES AFROAMERICA PROJECT rockin' the stage right now @ The Magic Garden,Battersea. 12.05.22 #vivavenezuela #Casadelritmo #afrovenezuelaRhythms #venezuelangozadera https://t.co/NnQsDRmCRB",bringing the venezuelan vibes with wil sifontes afroamerica project rockin the stage right now  the magic gardenbattersea     ,venezuelan sifontes project stage gardenbattersea
1.5239543876887757e+18,2022-05-10 09:13:34+00:00,['1523954387688775680'],Just posted a photo @ The Magic Garden https://t.co/mltE6tlSp7,just posted a photo  the magic garden ,photo garden
1.522566403823489e+18,2022-05-06 13:18:13+00:00,['1522566403823489025'],Just posted a video @ The Magic Garden https://t.co/QmmHmrGQ2t,just posted a video  the magic garden ,video garden
1.5197452818389647e+18,2022-04-28 18:28:05+00:00,['1519745281838964736'],Just posted a photo @ Jalisco - Brixton https://t.co/xPjaDCiqWq,just posted a photo  jalisco  brixton ,photo jalisco brixton
1.5177882492629402e+18,2022-04-23 08:51:32+00:00,['1517788249262940162'],Just posted a photo @ The Post Bar https://t.co/54gpznq4YS,just posted a photo  the post bar ,photo post
1.5175706087999242e+18,2022-04-22 18:26:42+00:00,['1517570608799924224'],Just posted a photo @ El Pastor Soho https://t.co/nxWbvbMVRB,just posted a photo  el pastor soho ,photo pastor soho
1.5148694852697825e+18,2022-04-15 07:33:24+00:00,['1514869485269782528'],Just posted a photo @ The Magic Garden https://t.co/8XgjNalOSe,just posted a photo  the magic garden ,photo garden
1.5146061741459415e+18,2022-04-14 14:07:06+00:00,['1514606174145941507'],Just posted a photo @ The Magic Garden https://t.co/n5R3ISQ43V,just posted a photo  the magic garden ,photo garden
1.512531575564497e+18,2022-04-08 20:43:23+00:00,['1512531575564496899'],Just posted a photo @ The Magic Garden https://t.co/92gx83947P,just posted a photo  the magic garden ,photo garden
1.512184234609451e+18,2022-04-07 21:43:11+00:00,['1512184234609451013'],Just posted a photo @ The Post Bar https://t.co/XvY7Aa18e1,just posted a photo  the post bar ,photo post
1.51197025446477e+18,2022-04-07 07:32:54+00:00,['1511970254464770052'],Just posted a photo @ The Magic Garden https://t.co/7WHH01FyCZ,just posted a photo  the magic garden ,photo garden
1.509457263819473e+18,2022-03-31 09:07:10+00:00,['1509457263819472896'],Just posted a photo @ The Jago https://t.co/CmtVW3nSdu,just posted a photo  the jago ,photo jago
1.5092050075722875e+18,2022-03-30 16:24:48+00:00,['1509205007572287494'],Just posted a photo @ The Magic Garden https://t.co/mhwYtjZM6t,just posted a photo  the magic garden ,photo garden
1.5066659091710976e+18,2022-03-23 16:15:19+00:00,['1506665909171097606'],"Just posted a photo @ Grow, Hackney https://t.co/FjkuJ1oNvW",just posted a photo  grow hackney ,photo hackney
1.5052472334149386e+18,2022-03-19 18:18:01+00:00,['1505247233414938627'],"Just posted a video @ Grow, Hackney https://t.co/XVQVX0pxqp",just posted a video  grow hackney ,video hackney
1.5043935477343068e+18,2022-03-17 09:45:46+00:00,['1504393547734306817'],Just posted a video @ The Magic Garden https://t.co/jHb5vtifi0,just posted a video  the magic garden ,video garden
1.5029944256219218e+18,2022-03-13 13:06:10+00:00,['1502994425621921792'],"Just posted a photo @ Grow, Hackney https://t.co/v9z0azrL4x",just posted a photo  grow hackney ,photo hackney
1.5025954796783045e+18,2022-03-12 10:40:53+00:00,['1502595479678304257'],Just posted a photo @ Casa Plaza Pastor https://t.co/3aUauHGLzX,just posted a photo  casa plaza pastor ,photo casa plaza pastor
1.502387692423762e+18,2022-03-11 20:55:13+00:00,['1502387692423761920'],Just posted a photo @ Bun&amp;Bar https://t.co/AjM3f4KrKI,just posted a photo  bunampbar ,photo bunampbar
1.501559962283262e+18,2022-03-09 14:06:07+00:00,['1501559962283261957'],Just posted a photo @ The Magic Garden https://t.co/3t5XfkG67J,just posted a photo  the magic garden ,photo garden
1.5013230302361723e+18,2022-03-08 22:24:38+00:00,['1501323030236172297'],"Just posted a video @ London, United Kingdom https://t.co/BpYCP66oMR",just posted a video  london united kingdom ,video london kingdom
1.5001602864682885e+18,2022-03-05 17:24:18+00:00,['1500160286468288516'],"Just posted a photo @ Freud, Oxford https://t.co/7Im8GZi2XC",just posted a photo  freud oxford ,photo freud oxford
1.4972858468563108e+18,2022-02-25 19:02:18+00:00,['1497285846856310793'],"Just posted a photo @ Freud, Oxford https://t.co/wXLik8qJrF",just posted a photo  freud oxford ,photo freud oxford
1.496130392453177e+18,2022-02-22 14:30:56+00:00,['1496130392453177356'],Just posted a photo @ British Museum https://t.co/wUnzvNwDf6,just posted a photo  british museum ,photo museum
1.4954305968096666e+18,2022-02-20 16:10:12+00:00,['1495430596809666561'],"Don't miss ""Casa del Ritmo ft Pamela Fom and Brasil Band"" 10th March #LatinThursdays #RioCarnival DJ hosted by #CarlitosNino https://t.co/OFKn6otrZ2 @magic_pub",don't miss casa del ritmo ft pamela fom and brasil band march   dj hosted by   ,casa ritmo pamela brasil march
1.4954304027602248e+18,2022-02-20 16:09:26+00:00,['1495430402760224776'],"Don't miss ""Casa del Ritmo ft Pamela Fom and Brasil Band"" 10th March #LatinThursdays #RioCarnival DJ hosted by #CarlitosNino https://t.co/OFKn6otrZ2 @Eventbrite",don't miss casa del ritmo ft pamela fom and brasil band march   dj hosted by   ,casa ritmo pamela brasil march
1.4950616088376607e+18,2022-02-19 15:43:59+00:00,['1495061608837660676'],Imagine Children's Festival. Big laughs for little bellies. @Southbankcentre . #imaginechildrensfestival #latinosenlondres #colombianosenlondres #colombianoseninglaterra #latinosinlondon @ Southbank Centre https://t.co/TPOcaHPcFw,imagine children's festival big laughs for little bellies         southbank centre ,imagine festival laugh belly
1.494095869053911e+18,2022-02-16 23:46:28+00:00,['1494095869053911040'],Just posted a photo @ British Museum https://t.co/371mxxt9wa,just posted a photo  british museum ,photo museum
1.4940034982702203e+18,2022-02-16 17:39:25+00:00,['1494003498270220288'],Gracias Luz Elena Caicedo por esta gran cancion!#Yosoyunamujer a beautiful song with a powerful message. YO SOY UNA MUJER (con tantas mujeres dentro) https://t.co/LBr6v33D2M @ConjuntoSabroso,gracias luz elena caicedo por esta gran cancion a beautiful song with a powerful message yo soy una mujer con tantas mujeres dentro  ,gracias caicedo esta gran cancion beautiful song message mujer tantas mujeres
1.4926046739115704e+18,2022-02-12 21:01:00+00:00,['1492604673911570445'],"Just posted a video @ Grow, Hackney https://t.co/T8UgdiLzuc",just posted a video  grow hackney ,video hackney
1.491715884590768e+18,2022-02-10 10:09:16+00:00,['1491715884590768128'],"Just posted a photo @ The Refreshment Room, Stratford E15 4BQ https://t.co/4WvOZWqoe2",just posted a photo  the refreshment room stratford e ,photo refreshment room stratford
1.49036058148386e+18,2022-02-06 16:23:46+00:00,['1490360581483859969'],"Just posted a photo @ Grow, Hackney https://t.co/UUOFy7xICl",just posted a photo  grow hackney ,photo hackney
1.4902962663073915e+18,2022-02-06 12:08:12+00:00,['1490296266307391489'],"Just posted a photo @ Grow, Hackney https://t.co/KU7SELoiXa",just posted a photo  grow hackney ,photo hackney
1.4902894400566108e+18,2022-02-06 11:41:05+00:00,['1490289440056610821'],Just posted a photo @ Casa Plaza Pastor https://t.co/Asn2fT9EJG,just posted a photo  casa plaza pastor ,photo casa plaza pastor
1.488809044785705e+18,2022-02-02 09:38:31+00:00,['1488809044785704960'],Just posted a photo @ Casa Plaza Pastor https://t.co/j6xW05xc3V,just posted a photo  casa plaza pastor ,photo casa plaza pastor
1.4881047693738476e+18,2022-01-31 10:59:59+00:00,['1488104769373847554'],"Just posted a photo @ Grow, Hackney https://t.co/Z0SuBtTTqp",just posted a photo  grow hackney ,photo hackney
1.487112693194662e+18,2022-01-28 17:17:49+00:00,['1487112693194661893'],Just posted a photo @ The Magic Garden https://t.co/J74UkLyfr4,just posted a photo  the magic garden ,photo garden
1.487072932241154e+18,2022-01-28 14:39:50+00:00,['1487072932241154054'],"Just posted a photo @ The Refreshment Room, Stratford E15 4BQ https://t.co/2AzoTlhpmk",just posted a photo  the refreshment room stratford e ,photo refreshment room stratford
1.4862986845641974e+18,2022-01-26 11:23:15+00:00,['1486298684564197376'],"Just posted a video @ The Refreshment Room, Stratford E15 4BQ https://t.co/yCvOnZ5X1L",just posted a video  the refreshment room stratford e ,video refreshment room stratford
1.485278924363944e+18,2022-01-23 15:51:05+00:00,['1485278924363943941'],Just posted a photo @ Bloomsbury Bowling Lanes https://t.co/UFMTaBnSsX,just posted a photo  bloomsbury bowling lanes ,photo bloomsbury bowling lane
1.4842644016917217e+18,2022-01-20 20:39:44+00:00,['1484264401691721728'],Just posted a video @ Bloomsbury Bowling Lanes https://t.co/xVvtLsPNpP,just posted a video  bloomsbury bowling lanes ,video bloomsbury lane
1.482661998567383e+18,2022-01-16 10:32:21+00:00,['1482661998567383040'],Just posted a photo @ The Magic Garden https://t.co/WOEtgSzkc3,just posted a photo  the magic garden ,photo garden
1.4822775527901637e+18,2022-01-15 09:04:42+00:00,['1482277552790163456'],Just posted a photo @ The Magic Garden https://t.co/R0xMNj10cN,just posted a photo  the magic garden ,photo garden
1.482000048305095e+18,2022-01-14 14:42:00+00:00,['1482000048305094660'],Just posted a video @ The Magic Garden https://t.co/lUBfspdNH9,just posted a video  the magic garden ,video garden
1.481748974637826e+18,2022-01-13 22:04:19+00:00,['1481748974637826052'],Just posted a photo @ The Magic Garden https://t.co/BxmswQBfhV,just posted a photo  the magic garden ,photo garden
1.4812365670794076e+18,2022-01-12 12:08:12+00:00,['1481236567079407618'],"Saturday 22 January : Fiesta Retro (Global latin disco) @ Bloomsbury lanes, Next to Russell Square station. Tickets https://t.co/U6zisubIdg @ARenIN_Oficial @BloomsburyLanes",saturday january  fiesta retro global latin disco  bloomsbury lanes next to russell square station tickets   ,fiesta retro disco bloomsbury lane station ticket
1.4808610439958075e+18,2022-01-11 11:16:00+00:00,['1480861043995807745'],Just posted a photo @ Bloomsbury Bowling Lanes https://t.co/2lLJBWl89J,just posted a photo  bloomsbury bowling lanes ,photo bloomsbury bowling lane
1.479896868456915e+18,2022-01-08 19:24:43+00:00,['1479896868456914944'],"Just posted a photo @ The Refreshment Room, Stratford E15 4BQ https://t.co/RzO6NmnN6S",just posted a photo  the refreshment room stratford e ,photo refreshment room stratford
1.4798731487786885e+18,2022-01-08 17:50:28+00:00,['1479873148778688514'],Just posted a photo @ The Magic Garden https://t.co/LS9DsqezdL,just posted a photo  the magic garden ,photo garden
1.4766689245320724e+18,2021-12-30 21:38:01+00:00,['1476668924532072460'],Just posted a photo @ Casa Plaza Pastor https://t.co/L523iaZK1U,just posted a photo  casa plaza pastor ,photo casa plaza pastor
1.4766361848183153e+18,2021-12-30 19:27:55+00:00,['1476636184818315272'],Just posted a photo @ The Magic Garden https://t.co/FHclJPcCcL,just posted a photo  the magic garden ,photo garden
1.4748550077908992e+18,2021-12-25 21:30:09+00:00,['1474855007790899200'],"Just posted a photo @ London, United Kingdom https://t.co/vg0h96RBBg",just posted a photo  london united kingdom ,photo london kingdom
1.47402368255309e+18,2021-12-23 14:26:46+00:00,['1474023682553090055'],Just posted a photo @ Hootananny Brixton https://t.co/dicu1PsZ0e,just posted a photo  hootananny brixton ,photo brixton
1.469703057843839e+18,2021-12-11 16:18:09+00:00,['1469703057843838985'],Just posted a photo @ Casa Plaza Pastor https://t.co/I9QWQvM6IT,just posted a photo  casa plaza pastor ,photo casa plaza pastor
1.469077206165037e+18,2021-12-09 22:51:14+00:00,['1469077206165037059'],Just posted a photo @ The Magic Garden https://t.co/wCMCHDWKnk,just posted a photo  the magic garden ,photo garden
1.4681598265009316e+18,2021-12-07 10:05:54+00:00,['1468159826500931584'],Just posted a photo @ The Magic Garden https://t.co/pwS806Qb0H,just posted a photo  the magic garden ,photo garden
1.4660969317807104e+18,2021-12-01 17:28:41+00:00,['1466096931780710402'],Just posted a photo @ The Magic Garden https://t.co/1T2t67liKz,just posted a photo  the magic garden ,photo garden
1.464228657958953e+18,2021-11-26 13:44:50+00:00,['1464228657958952983'],Just posted a photo @ The Vue Box Office Leicester Square https://t.co/unDAzHMyoe,just posted a photo  the vue box office leicester square ,photo office leicester square
1.4628256640048988e+18,2021-11-22 16:49:50+00:00,['1462825664004898821'],Just posted a photo @ Ministry of Sound https://t.co/BwOcK1L0vf,just posted a photo  ministry of sound ,photo ministry sound
1.4610551664933847e+18,2021-11-17 19:34:31+00:00,['1461055166493384714'],"Just posted a video @ Walthamstow, United Kingdom https://t.co/iECXab6iqz",just posted a video  walthamstow united kingdom ,video walthamstow kingdom
1.455545324567683e+18,2021-11-02 14:40:22+00:00,['1455545324567683081'],Just posted a photo @ The British Library https://t.co/kOXWfraae8,just posted a photo  the british library ,photo library
1.4543723068312535e+18,2021-10-30 08:59:13+00:00,['1454372306831253508'],Just posted a photo @ Islington Upper Street https://t.co/vJUx2NYxw9,just posted a photo  islington upper street ,photo islington street
1.454188147777147e+18,2021-10-29 20:47:26+00:00,['1454188147777146883'],Just posted a video @ The Magic Garden https://t.co/3kMd8fkaCu,just posted a video  the magic garden ,video garden
1.4540777266049065e+18,2021-10-29 13:28:40+00:00,['1454077726604906496'],Just posted a photo @ The Jago https://t.co/tABYJGI8KL,just posted a photo  the jago ,photo jago
1.4521933083112366e+18,2021-10-24 08:40:39+00:00,['1452193308311236615'],Just posted a photo @ Rocoto London https://t.co/EZ78RgVrZJ,just posted a photo  rocoto london ,photo rocoto london
1.45161848692548e+18,2021-10-22 18:36:31+00:00,['1451618486925479936'],Just posted a video @ The Magic Garden https://t.co/fyWERoH9PO,just posted a video  the magic garden ,video garden
1.451476102006952e+18,2021-10-22 09:10:44+00:00,['1451476102006951965'],Just posted a photo @ The Magic Garden https://t.co/TDPfhTOGcf,just posted a photo  the magic garden ,photo garden
1.450015168985895e+18,2021-10-18 08:25:30+00:00,['1450015168985894912'],Just posted a photo @ Rocoto London https://t.co/EWbnWdUYgb,just posted a photo  rocoto london ,photo rocoto london
1.4484338285827277e+18,2021-10-13 23:41:49+00:00,['1448433828582727680'],"Just posted a photo @ Grow, Hackney https://t.co/am9MivGnhq",just posted a photo  grow hackney ,photo hackney
1.4461977914124e+18,2021-10-07 19:36:37+00:00,['1446197791412400131'],Just posted a photo @ Rocoto London https://t.co/Q2Yal8EwkD,just posted a photo  rocoto london ,photo rocoto london
1.4461235296660644e+18,2021-10-07 14:41:31+00:00,['1446123529666064390'],Just posted a photo @ Rocoto London https://t.co/lUBQQdWRmy,just posted a photo  rocoto london ,photo rocoto london
1.4450986243509207e+18,2021-10-04 18:48:55+00:00,['1445098624350920705'],Today is the day... the social networks dilemma.. #facebookwhistleblower #thesocialnetwork #Backtoreallife,today is the day the social networks dilemma   ,today network
1.4433115119177605e+18,2021-09-29 20:27:34+00:00,['1443311511917760514'],"Just posted a photo @ The Forge, Camden https://t.co/omBTaj3sYQ",just posted a photo  the forge camden ,photo forge camden
1.4431441861449564e+18,2021-09-29 09:22:40+00:00,['1443144186144956418'],Just posted a photo @ The Magic Garden https://t.co/paHrA6scdM,just posted a photo  the magic garden ,photo garden
1.4425290312121797e+18,2021-09-27 16:38:16+00:00,['1442529031212179461'],Just posted a photo @ Corsica Studios https://t.co/UpmITdVKIc,just posted a photo  corsica studios ,photo corsica studio
1.438495745368281e+18,2021-09-16 13:31:26+00:00,['1438495745368281094'],Just posted a photo @ Electric Brixton https://t.co/dwyORHXH2Z,just posted a photo  electric brixton ,photo brixton
1.4384365462527877e+18,2021-09-16 09:36:12+00:00,['1438436546252787719'],Just posted a photo @ Electric Brixton https://t.co/0BmUzNIKUe,just posted a photo  electric brixton ,photo brixton
1.4377949919931515e+18,2021-09-14 15:06:53+00:00,['1437794991993151496'],Just posted a photo @ Electric Brixton https://t.co/Bwy0QuAVHv,just posted a photo  electric brixton ,photo brixton
1.437347925521322e+18,2021-09-13 09:30:24+00:00,['1437347925521321984'],Just posted a photo @ Jazz Cafe Camden Town https://t.co/M35qFIEJgp,just posted a photo  jazz cafe camden town ,photo jazz town
1.437221811981271e+18,2021-09-13 01:09:16+00:00,['1437221811981271044'],Just posted a photo @ Jazz Cafe Camden Town https://t.co/HEnhHDMXrT,just posted a photo  jazz cafe camden town ,photo jazz town
1.435596684550099e+18,2021-09-08 13:31:36+00:00,['1435596684550098945'],Late summer social 2021 @ East Finchley Festival at Cherry tree wood. N2. . #communityfestival #eastfinchleyfestival #colombianosenlondres @ Cherry Tree Wood https://t.co/NMpNRgKr8g,late summer social  east finchley festival at cherry tree wood n      cherry tree wood ,summer east finchley festival wood wood
1.4353901994423255e+18,2021-09-07 23:51:06+00:00,['1435390199442325518'],Just posted a photo @ North London https://t.co/RPF3RiSyDr,just posted a photo  north london ,photo london
1.435387085679104e+18,2021-09-07 23:38:44+00:00,['1435387085679104005'],Just posted a photo @ North London https://t.co/f0xFKurMSo,just posted a photo  north london ,photo london
1.4353741541953454e+18,2021-09-07 22:47:20+00:00,['1435374154195345408'],Just posted a photo @ The Magic Garden https://t.co/aSMHrMqmQC,just posted a photo  the magic garden ,photo garden
1.434459423389401e+18,2021-09-05 10:12:32+00:00,['1434459423389401091'],Just posted a video @ Electric Brixton https://t.co/mqD0t08Ucx,just posted a video  electric brixton ,video brixton
1.4327360050023916e+18,2021-08-31 16:04:17+00:00,['1432736005002391553'],Just posted a photo @ The Post Bar https://t.co/230JLrEITD,just posted a photo  the post bar ,photo post
1.432419366675513e+18,2021-08-30 19:06:04+00:00,['1432419366675513344'],Just posted a video @ Jazz Cafe Camden Town https://t.co/du7fBwUuNG,just posted a video  jazz cafe camden town ,video jazz town
1.4324176503496786e+18,2021-08-30 18:59:15+00:00,['1432417650349678596'],Just posted a photo @ Jazz Cafe Camden Town https://t.co/O1wLwbFVoS,just posted a photo  jazz cafe camden town ,photo jazz town
1.4320601502489805e+18,2021-08-29 19:18:40+00:00,['1432060150248980480'],Tonight! Sunday 29.08.21. You still have time to se the big boss Jesus Cutiño Son de Cuba live @ Salsa Temple.#carnivalparty . #cubanosenlondres #cuba #supportlivemusic #supportlocalmusic #VivalatinoUK https://t.co/25N2uvRmGn,tonight sunday you still have time to se the big boss jesus cutio son de cuba live  salsa temple       ,tonight sunday time jesus cutio salsa temple
1.4317911486123254e+18,2021-08-29 01:29:45+00:00,['1431791148612325382'],Demonio de Los Andes.. . #peru #pisco #bankholidayfun @ Cuzco https://t.co/dTKwdSsROh,demonio de los andes      cuzco ,demonio andes cuzco
1.4313023612349358e+18,2021-08-27 17:07:29+00:00,['1431302361234935816'],Just posted a photo @ Rocoto London https://t.co/1la6FIir3S,just posted a photo  rocoto london ,photo rocoto london
1.4312932906248192e+18,2021-08-27 16:31:27+00:00,['1431293290624819207'],"Just posted a video @ Boisdale Restaurant, Canary Wharf https://t.co/xgOcSrxp65",just posted a video  boisdale restaurant canary wharf ,video boisdale restaurant wharf
1.4312390800047557e+18,2021-08-27 12:56:02+00:00,['1431239080004755464'],Join us this Saturday 28August at this great festival. I will bring a DJ session of Afro-Latin roots for an special day of African culture and arts .#Goafrica2021 #islington #CarlitosNino #Afrolatino #DJsession https://t.co/feEMjM3adn,join us this saturday at this great festival i will bring a dj session of afrolatin roots for an special day of african culture and arts      ,saturday festival session root culture
1.4310704669120143e+18,2021-08-27 01:46:01+00:00,['1431070466912014345'],"Cuban All stars @ Boisdale,Canary Wharf 26.08.21 . #cubanosenlondres#cuba #vivacuba @ Boisdale Restaurant, Canary Wharf https://t.co/ElIFOK2csx",cuban all stars  boisdalecanary wharf     boisdale restaurant canary wharf ,cuban star wharf boisdale restaurant wharf
1.430958977257558e+18,2021-08-26 18:23:00+00:00,['1430958977257558019'],Just posted a photo @ Rocoto London https://t.co/MX1szfuU7U,just posted a photo  rocoto london ,photo rocoto london
