id,created_at,edit_history_tweet_ids,text,clean_text,non_english,nouns
1.5642857696441385e+18,2022-08-29 16:16:05+00:00,['1564285769644138501'],@Chelles2Sorley @MichelleMulvan2 @GlynisBenett @AndreaHone1 @BonitaSparkes @MitraB95 @guccichelle @paula4767 @bronaghOrphani1 @preemodi @Kirsty_Soos @triggervicky @NocontactAb @karhod21 @parkrun @letchworthprkrn @ZSLWhipsnadeZoo @WestHertsNHS @DacorumBC Museum old #NursesActive #WestHertsActive https://t.co/jDOyaCZGAO,museum old,True,museum 
1.564285579914879e+18,2022-08-29 16:15:19+00:00,['1564285579914878976'],@Chelles2Sorley @MichelleMulvan2 @GlynisBenett @AndreaHone1 @BonitaSparkes @MitraB95 @guccichelle @paula4767 @bronaghOrphani1 @preemodi @Kirsty_Soos @triggervicky @NocontactAb @karhod21 @parkrun @letchworthprkrn @ZSLWhipsnadeZoo @WestHertsNHS @DacorumBC The church at the end of the street by the park #NursesActive #WestHertsActive https://t.co/pVW5VVKOG2,church end street park,True,church end street park 
1.5642853393336975e+18,2022-08-29 16:14:22+00:00,['1564285339333697542'],@Chelles2Sorley @MichelleMulvan2 @GlynisBenett @AndreaHone1 @BonitaSparkes @MitraB95 @guccichelle @paula4767 @bronaghOrphani1 @preemodi @Kirsty_Soos @triggervicky @NocontactAb @karhod21 @parkrun @letchworthprkrn @ZSLWhipsnadeZoo @WestHertsNHS @DacorumBC Such a lovely gate #NursesActive #WestHertsActive https://t.co/BsBGbJ4QvU,lovely gate,True,gate 
1.564285151298855e+18,2022-08-29 16:13:37+00:00,['1564285151298854913'],@Chelles2Sorley @MichelleMulvan2 @GlynisBenett @AndreaHone1 @BonitaSparkes @MitraB95 @guccichelle @paula4767 @bronaghOrphani1 @preemodi @Kirsty_Soos @triggervicky @NocontactAb @karhod21 @parkrun @letchworthprkrn @ZSLWhipsnadeZoo @WestHertsNHS @DacorumBC I always love this house #NursesActive #WestHertsActive https://t.co/ni0DxuOpJ9,always love house,True,house 
1.5642849587929948e+18,2022-08-29 16:12:51+00:00,['1564284958792994816'],@Chelles2Sorley @MichelleMulvan2 @GlynisBenett @AndreaHone1 @BonitaSparkes @MitraB95 @guccichelle @paula4767 @bronaghOrphani1 @preemodi @Kirsty_Soos @triggervicky @NocontactAb @karhod21 @parkrun @letchworthprkrn @ZSLWhipsnadeZoo @WestHertsNHS @DacorumBC A walk down memory Lane #NursesActive #WestHertsActive https://t.co/oCGiPnI7pv,walk memory lane,True,walk memory lane 
1.564284473927209e+18,2022-08-29 16:10:56+00:00,['1564284473927208961'],@Chelles2Sorley @MichelleMulvan2 @GlynisBenett @AndreaHone1 @BonitaSparkes @MitraB95 @guccichelle @paula4767 @bronaghOrphani1 @preemodi @Kirsty_Soos @triggervicky @NocontactAb @karhod21 @parkrun @letchworthprkrn @ZSLWhipsnadeZoo @WestHertsNHS @DacorumBC The lovely roads around the park #NursesActive #WestHertsActive https://t.co/f1fbBx1HZJ,lovely road around park,True,road park 
1.564284260902658e+18,2022-08-29 16:10:05+00:00,['1564284260902658051'],@Chelles2Sorley @MichelleMulvan2 @GlynisBenett @AndreaHone1 @BonitaSparkes @MitraB95 @guccichelle @paula4767 @bronaghOrphani1 @preemodi @Kirsty_Soos @triggervicky @NocontactAb @karhod21 @parkrun @letchworthprkrn @ZSLWhipsnadeZoo @WestHertsNHS @DacorumBC The Waffle House #NursesActive #WestHertsActive https://t.co/b4fdzaPUcN,waffle house,True,waffle house 
1.564284006593708e+18,2022-08-29 16:09:04+00:00,['1564284006593708032'],@Chelles2Sorley @MichelleMulvan2 @GlynisBenett @AndreaHone1 @BonitaSparkes @MitraB95 @guccichelle @paula4767 @bronaghOrphani1 @preemodi @Kirsty_Soos @triggervicky @NocontactAb @karhod21 @parkrun @letchworthprkrn @ZSLWhipsnadeZoo @WestHertsNHS @DacorumBC History of the lake #NursesActive #WestHertsActive https://t.co/yvax4Z9XcN,history lake,True,history lake 
1.5642838237345464e+18,2022-08-29 16:08:21+00:00,['1564283823734546434'],"@Chelles2Sorley @MichelleMulvan2 @GlynisBenett @AndreaHone1 @BonitaSparkes @MitraB95 @guccichelle @paula4767 @bronaghOrphani1 @preemodi @Kirsty_Soos @triggervicky @NocontactAb @karhod21 @parkrun @letchworthprkrn @ZSLWhipsnadeZoo @WestHertsNHS @DacorumBC I used to love the bridge as a child and the paddling pool was not far to the left but, all gone now #NursesActive #WestHertsActive https://t.co/k5VEzGwWIQ",used love bridge child paddling pool far left gone,True,love bridge child pool 
1.56428344958165e+18,2022-08-29 16:06:52+00:00,['1564283449581649927'],@Chelles2Sorley @MichelleMulvan2 @GlynisBenett @AndreaHone1 @BonitaSparkes @MitraB95 @guccichelle @paula4767 @bronaghOrphani1 @preemodi @Kirsty_Soos @triggervicky @NocontactAb @karhod21 @parkrun @letchworthprkrn @ZSLWhipsnadeZoo @WestHertsNHS @DacorumBC Swans and 3 cygnets #NursesActive #WestHertsActive https://t.co/NoIQZ1K5Cr,swan cygnet,True,swan cygnet 
1.564283140734075e+18,2022-08-29 16:05:38+00:00,['1564283140734074881'],@Chelles2Sorley @MichelleMulvan2 @GlynisBenett @AndreaHone1 @BonitaSparkes @MitraB95 @guccichelle @paula4767 @bronaghOrphani1 @preemodi @Kirsty_Soos @triggervicky @NocontactAb @karhod21 @parkrun @letchworthprkrn @ZSLWhipsnadeZoo @WestHertsNHS @DacorumBC The lake #NursesActive #WestHertsActive https://t.co/HrSAMtlPai,lake,True,lake 
1.5642829332879852e+18,2022-08-29 16:04:48+00:00,['1564282933287985153'],@Chelles2Sorley @MichelleMulvan2 @GlynisBenett @AndreaHone1 @BonitaSparkes @MitraB95 @guccichelle @paula4767 @bronaghOrphani1 @preemodi @Kirsty_Soos @triggervicky @NocontactAb @karhod21 @parkrun @letchworthprkrn @ZSLWhipsnadeZoo @WestHertsNHS @DacorumBC The Roman ruins #NursesActive #WestHertsActive https://t.co/Z1ChDrR6o9,roman ruin,True,roman ruin 
1.5642825896234844e+18,2022-08-29 16:03:26+00:00,['1564282589623484421'],@Chelles2Sorley @MichelleMulvan2 @GlynisBenett @AndreaHone1 @BonitaSparkes @MitraB95 @guccichelle @paula4767 @bronaghOrphani1 @preemodi @Kirsty_Soos @triggervicky @NocontactAb @karhod21 @parkrun @letchworthprkrn @ZSLWhipsnadeZoo @WestHertsNHS @DacorumBC Walk over St Albans park #NursesActive #WestHertsActive https://t.co/IkCNziPZee,walk albans park,True,walk 
1.5641960724021617e+18,2022-08-29 10:19:39+00:00,['1564196072402161664'],@Chelles2Sorley @MichelleMulvan2 @GlynisBenett @AndreaHone1 @BonitaSparkes @MitraB95 @guccichelle @paula4767 @bronaghOrphani1 @preemodi @Kirsty_Soos @triggervicky @NocontactAb @karhod21 @parkrun @letchworthprkrn @ZSLWhipsnadeZoo @WestHertsNHS @DacorumBC Day 29: on the final few days of #NursesActive #WestHertsActive making the most of the bank holiday and another spin class to start the day 😊 https://t.co/UFTmmsCnzE,day final day making bank holiday another spin class start day,True,day day bank holiday spin class start day 
1.563941316953776e+18,2022-08-28 17:27:21+00:00,['1563941316953776128'],@Chelles2Sorley @MichelleMulvan2 @GlynisBenett @AndreaHone1 @BonitaSparkes @MitraB95 @guccichelle @paula4767 @bronaghOrphani1 @preemodi @Kirsty_Soos @triggervicky @NocontactAb @karhod21 @parkrun @letchworthprkrn @ZSLWhipsnadeZoo @WestHertsNHS @DacorumBC A little stroll at the end of the film #NursesActive #WestHertsActive https://t.co/UfH0RGJivM,little stroll end film,True,end film 
1.5639408303349105e+18,2022-08-28 17:25:25+00:00,['1563940830334910469'],@Chelles2Sorley @MichelleMulvan2 @GlynisBenett @AndreaHone1 @BonitaSparkes @MitraB95 @guccichelle @paula4767 @bronaghOrphani1 @preemodi @Kirsty_Soos @triggervicky @NocontactAb @karhod21 @parkrun @letchworthprkrn @ZSLWhipsnadeZoo @WestHertsNHS @DacorumBC Moana Disney beginning 😊 #NursesActive #WestHertsActive https://t.co/iD8u688VWS,moana disney beginning,True,moana disney 
1.5639404115797033e+18,2022-08-28 17:23:45+00:00,['1563940411579703297'],@Chelles2Sorley @MichelleMulvan2 @GlynisBenett @AndreaHone1 @BonitaSparkes @MitraB95 @guccichelle @paula4767 @bronaghOrphani1 @preemodi @Kirsty_Soos @triggervicky @NocontactAb @karhod21 @parkrun @letchworthprkrn @ZSLWhipsnadeZoo @WestHertsNHS @DacorumBC Outdoor cinema at Luton Hoo 😊#NursesActive #WestHertsActive https://t.co/pOMSxq4Xm5,outdoor cinema luton hoo,True,cinema luton hoo 
1.5638440963801907e+18,2022-08-28 11:01:02+00:00,['1563844096380190722'],@Chelles2Sorley @MichelleMulvan2 @GlynisBenett @AndreaHone1 @BonitaSparkes @MitraB95 @guccichelle @paula4767 @bronaghOrphani1 @preemodi @Kirsty_Soos @triggervicky @NocontactAb @karhod21 @parkrun @letchworthprkrn @ZSLWhipsnadeZoo @WestHertsNHS @DacorumBC Lots of nooks and crannies #NursesActive #WestHertsActive https://t.co/pdSAnTsRm4,lot nook cranny,True,lot 
1.563843794403033e+18,2022-08-28 10:59:50+00:00,['1563843794403033088'],@Chelles2Sorley @MichelleMulvan2 @GlynisBenett @AndreaHone1 @BonitaSparkes @MitraB95 @guccichelle @paula4767 @bronaghOrphani1 @preemodi @Kirsty_Soos @triggervicky @NocontactAb @karhod21 @parkrun @letchworthprkrn @ZSLWhipsnadeZoo @WestHertsNHS @DacorumBC A gentle stroll in the old town high street in Hemel Hempstead #NursesActive #WestHertsActive https://t.co/NG6OaD2Chq,gentle stroll old town high street hemel hempstead,True,stroll town street 
1.5638351744077906e+18,2022-08-28 10:25:34+00:00,['1563835174407790592'],@Chelles2Sorley @MichelleMulvan2 @GlynisBenett @AndreaHone1 @BonitaSparkes @MitraB95 @guccichelle @paula4767 @bronaghOrphani1 @preemodi @Kirsty_Soos @triggervicky @NocontactAb @karhod21 @parkrun @letchworthprkrn @ZSLWhipsnadeZoo @WestHertsNHS A quiet moment at the covid memorial by @DacorumBC to remember all those that lost their lives during the covid pandemic. Remembering our colleagues as well who lost their lives. #NursesActive #WestHertsActive https://t.co/LYKoVMBMcN,quiet moment covid memorial remember lost life covid pandemic remembering colleague well lost life,True,moment covid remember life covid remembering colleague well life 
1.56380175843396e+18,2022-08-28 08:12:47+00:00,['1563801758433959936'],@Chelles2Sorley @MichelleMulvan2 @GlynisBenett @AndreaHone1 @BonitaSparkes @MitraB95 @guccichelle @paula4767 @bronaghOrphani1 @preemodi @Kirsty_Soos @triggervicky @NocontactAb @karhod21 @parkrun @letchworthprkrn @ZSLWhipsnadeZoo @WestHertsNHS Day 28: starting with a spin again #NursesActive #WestHertsActive https://t.co/LsKk0lKev8,day starting spin,True,day spin 
1.5636719713589658e+18,2022-08-27 23:37:04+00:00,['1563671971358965761'],2 people followed me and one person unfollowed me // automatically checked by https://t.co/7ig1cG3XCP,people followed one person unfollowed automatically checked,True,person 
1.5635937204102554e+18,2022-08-27 18:26:07+00:00,['1563593720410255360'],@nysuri Looks wonderful and I wish I was not allergic to seafood 🦀 now 🙄,look wonderful wish allergic seafood,True,look allergic seafood 
1.5635776780153037e+18,2022-08-27 17:22:22+00:00,['1563577678015303682'],Thank you @WestHertsNHS staff working this bank holiday weekend #TeamWestHerts 💙 https://t.co/nu1J707Pbr,thank staff working bank holiday weekend,True,staff bank holiday weekend 
1.563559081737982e+18,2022-08-27 16:08:29+00:00,['1563559081737981957'],@MichelleMulvan2 @Chelles2Sorley @GlynisBenett @AndreaHone1 @BonitaSparkes @MitraB95 @guccichelle @paula4767 @bronaghOrphani1 @preemodi @Kirsty_Soos @triggervicky @NocontactAb @karhod21 @parkrun @letchworthprkrn @ZSLWhipsnadeZoo @WestHertsNHS Final road as we emerge onto the main road #NursesActive #WestHertsActive https://t.co/5KyTOWZ2zv,final road emerge onto main road,True,road emerge road 
1.5635587411273482e+18,2022-08-27 16:07:08+00:00,['1563558741127348224'],@MichelleMulvan2 @Chelles2Sorley @GlynisBenett @AndreaHone1 @BonitaSparkes @MitraB95 @guccichelle @paula4767 @bronaghOrphani1 @preemodi @Kirsty_Soos @triggervicky @NocontactAb @karhod21 @parkrun @letchworthprkrn @ZSLWhipsnadeZoo @WestHertsNHS Love these little country roads as used to love being in the back of my fathers car driving down the lanes in Bedfordshire 😊 #NursesActive #WestHertsActive https://t.co/YzmD4lFURX,love little country road used love back father car driving lane bedfordshire,True,country road father car lane bedfordshire 
1.563558282442068e+18,2022-08-27 16:05:18+00:00,['1563558282442067970'],@MichelleMulvan2 @Chelles2Sorley @GlynisBenett @AndreaHone1 @BonitaSparkes @MitraB95 @guccichelle @paula4767 @bronaghOrphani1 @preemodi @Kirsty_Soos @triggervicky @NocontactAb @karhod21 @parkrun @letchworthprkrn @ZSLWhipsnadeZoo @WestHertsNHS Surrounded by Herts beautiful countryside #NursesActive #WestHertsActive https://t.co/wV9PqSowEQ,surrounded herts beautiful countryside,True,countryside 
1.563558021313114e+18,2022-08-27 16:04:16+00:00,['1563558021313114115'],@MichelleMulvan2 @Chelles2Sorley @GlynisBenett @AndreaHone1 @BonitaSparkes @MitraB95 @guccichelle @paula4767 @bronaghOrphani1 @preemodi @Kirsty_Soos @triggervicky @NocontactAb @karhod21 @parkrun @letchworthprkrn @ZSLWhipsnadeZoo @WestHertsNHS Suddenly seeing square bails of hay again #NursesActive #WestHertsActive https://t.co/QMf8QoIpb7,suddenly seeing square bail hay,True,bail hay 
1.563557645499261e+18,2022-08-27 16:02:46+00:00,['1563557645499260935'],@MichelleMulvan2 @Chelles2Sorley @GlynisBenett @AndreaHone1 @BonitaSparkes @MitraB95 @guccichelle @paula4767 @bronaghOrphani1 @preemodi @Kirsty_Soos @triggervicky @NocontactAb @karhod21 @parkrun @letchworthprkrn @ZSLWhipsnadeZoo @WestHertsNHS Scorched fields on my walk #NursesActive #WestHertsActive https://t.co/9o1qUgYNg8,scorched field walk,True,field walk 
1.5635573633149624e+18,2022-08-27 16:01:39+00:00,['1563557363314962432'],@MichelleMulvan2 @Chelles2Sorley @GlynisBenett @AndreaHone1 @BonitaSparkes @MitraB95 @guccichelle @paula4767 @bronaghOrphani1 @preemodi @Kirsty_Soos @triggervicky @NocontactAb @karhod21 @parkrun @letchworthprkrn @ZSLWhipsnadeZoo @WestHertsNHS Keep on walking #NursesActive #WestHertsActive https://t.co/O8TO5jLVTM,keep walking,True,walking 
1.5635571559027548e+18,2022-08-27 16:00:50+00:00,['1563557155902754816'],@MichelleMulvan2 @Chelles2Sorley @GlynisBenett @AndreaHone1 @BonitaSparkes @MitraB95 @guccichelle @paula4767 @bronaghOrphani1 @preemodi @Kirsty_Soos @triggervicky @NocontactAb @karhod21 @parkrun @letchworthprkrn @ZSLWhipsnadeZoo @WestHertsNHS Lovely afternoon #NursesActive #WestHertsActive https://t.co/aQzeAPToTA,lovely afternoon,True,afternoon 
1.5635569519291515e+18,2022-08-27 16:00:01+00:00,['1563556951929151491'],@MichelleMulvan2 @Chelles2Sorley @GlynisBenett @AndreaHone1 @BonitaSparkes @MitraB95 @guccichelle @paula4767 @bronaghOrphani1 @preemodi @Kirsty_Soos @triggervicky @NocontactAb @karhod21 @parkrun @letchworthprkrn @ZSLWhipsnadeZoo @WestHertsNHS Out for a walk with my partner in crime #NursesActive #WestHertsActive https://t.co/PyWTTvhRXF,walk partner crime,True,walk partner crime 
1.563446966851629e+18,2022-08-27 08:42:58+00:00,['1563446966851629057'],@MichelleMulvan2 @Chelles2Sorley @GlynisBenett @AndreaHone1 @BonitaSparkes @MitraB95 @guccichelle @paula4767 @bronaghOrphani1 @preemodi @Kirsty_Soos @triggervicky @NocontactAb @karhod21 @parkrun @letchworthprkrn @ZSLWhipsnadeZoo @WestHertsNHS Now for a well deserved cafe mocha whilst I watch the grandkids swim 🏊🏼‍♂️ #NursesActive #WestHertsActive https://t.co/USV7tzyWET,well deserved cafe mocha whilst watch grandkids swim,True,mocha whilst watch 
1.5634466414407311e+18,2022-08-27 08:41:41+00:00,['1563446641440731136'],@MichelleMulvan2 @Chelles2Sorley @GlynisBenett @AndreaHone1 @BonitaSparkes @MitraB95 @guccichelle @paula4767 @bronaghOrphani1 @preemodi @Kirsty_Soos @triggervicky @NocontactAb @karhod21 @parkrun @letchworthprkrn @ZSLWhipsnadeZoo @WestHertsNHS In the red 600 calories done ✅ #NursesActive #WestHertsActive https://t.co/LFDvo0jhRk,red calorie done,True,calorie 
1.5634463367706993e+18,2022-08-27 08:40:28+00:00,['1563446336770699264'],@MichelleMulvan2 @Chelles2Sorley @GlynisBenett @AndreaHone1 @BonitaSparkes @MitraB95 @guccichelle @paula4767 @bronaghOrphani1 @preemodi @Kirsty_Soos @triggervicky @NocontactAb @karhod21 @parkrun @letchworthprkrn @ZSLWhipsnadeZoo @WestHertsNHS No words 😶 #NursesActive #WestHertsActive https://t.co/bbXGFG23aH,word,True,word 
1.5634461235742065e+18,2022-08-27 08:39:37+00:00,['1563446123574206464'],@MichelleMulvan2 @Chelles2Sorley @GlynisBenett @AndreaHone1 @BonitaSparkes @MitraB95 @guccichelle @paula4767 @bronaghOrphani1 @preemodi @Kirsty_Soos @triggervicky @NocontactAb @karhod21 @parkrun @letchworthprkrn @ZSLWhipsnadeZoo @WestHertsNHS On way into my next class #NursesActive #WestHertsActive https://t.co/W19JfTAUqW,way next class,True,way class 
1.5634458424968028e+18,2022-08-27 08:38:30+00:00,['1563445842496802816'],@MichelleMulvan2 @Chelles2Sorley @GlynisBenett @AndreaHone1 @BonitaSparkes @MitraB95 @guccichelle @paula4767 @bronaghOrphani1 @preemodi @Kirsty_Soos @triggervicky @NocontactAb @karhod21 @parkrun @letchworthprkrn @ZSLWhipsnadeZoo @WestHertsNHS A spin class to get warmed up #NursesActive #WestHertsActive https://t.co/YYdRaIjf9E,spin class get warmed,True,spin class get 
1.563445560321114e+18,2022-08-27 08:37:23+00:00,['1563445560321114113'],@MichelleMulvan2 @Chelles2Sorley @GlynisBenett @AndreaHone1 @BonitaSparkes @MitraB95 @guccichelle @paula4767 @bronaghOrphani1 @preemodi @Kirsty_Soos @triggervicky @NocontactAb @karhod21 @parkrun @letchworthprkrn @ZSLWhipsnadeZoo @WestHertsNHS Starting the day with the right socks #NursesActive #WestHertsActive https://t.co/MDhsGZkzMP,starting day right sock,True,day sock 
1.5629151115678228e+18,2022-08-25 21:29:34+00:00,['1562915111567822848'],@Chelles2Sorley @GlynisBenett @MichelleMulvan2 @BonitaSparkes @MitraB95 @AndreaHone1 @guccichelle @paula4767 @bronaghOrphani1 @preemodi @Kirsty_Soos @triggervicky @NocontactAb @karhod21 @parkrun @letchworthprkrn @ZSLWhipsnadeZoo A lovely evening with some CN colleagues to wish our colleague @RachaelCorser good luck 😉 #NursesActive https://t.co/YJwDG9Ksr3,lovely evening colleague wish colleague good luck,True,colleague luck 
1.5621827950651638e+18,2022-08-23 20:59:36+00:00,['1562182795065163777'],Cannot believe it is here Katie as I remember when you had just got engaged. Have a wonderful day as a bride 👰🏻‍♀️🥂 https://t.co/dZ5oBghpsX,cannot believe katie remember got engaged wonderful day bride,True,katie remember day 
1.562161891019051e+18,2022-08-23 19:36:33+00:00,['1562161891019051010'],@Chelles2Sorley @GlynisBenett @MichelleMulvan2 @BonitaSparkes @MitraB95 @AndreaHone1 @guccichelle @paula4767 @bronaghOrphani1 @preemodi @Kirsty_Soos @triggervicky @NocontactAb @karhod21 @parkrun @letchworthprkrn @ZSLWhipsnadeZoo Cannot beat a pair of UGG slippers all year round 😊 #NursesActive #WestHertsActive https://t.co/qOLcWjBRys,cannot beat pair ugg slipper year round,True,year round 
1.5621562311077806e+18,2022-08-23 19:14:03+00:00,['1562156231107780609'],@foleypetria Sorry you have not had a response. I will speak to the team in the morning to contact you.,sorry response speak team morning contact,True,response speak team morning contact 
1.5621467510579569e+18,2022-08-23 18:36:23+00:00,['1562146751057956865'],@nysuri @amateursuman @Mikevanderwatt @westherts_coo I will now be looking out for that now Dr Suri,looking suri,True,suri 
1.5613969459936215e+18,2022-08-21 16:56:55+00:00,['1561396945993621504'],@Chelles2Sorley @MichelleMulvan2 @GlynisBenett @BonitaSparkes @MitraB95 @AndreaHone1 @guccichelle @paula4767 @bronaghOrphani1 @preemodi @Kirsty_Soos @triggervicky @NocontactAb @karhod21 @parkrun @letchworthprkrn @ZSLWhipsnadeZoo Did you see cold play?,see cold play,True,play 
1.5613550295876608e+18,2022-08-21 14:10:22+00:00,['1561355029587660805'],@westherts_coo @Chelles2Sorley @MichelleMulvan2 @GlynisBenett @BonitaSparkes @MitraB95 @AndreaHone1 @guccichelle @paula4767 @bronaghOrphani1 @preemodi @Kirsty_Soos @triggervicky @NocontactAb @karhod21 @parkrun @letchworthprkrn @ZSLWhipsnadeZoo Cheers https://t.co/B4xQeCjLpG,cheer,True,cheer 
1.561324193223934e+18,2022-08-21 12:07:50+00:00,['1561324193223933953'],"@4bruce7 The smell and so soothing on chicken pox. Stopped me scratching and scarring, well done Mum 🙌🏻",smell soothing chicken pox stopped scratching scarring well done mum,True,smell pox mum 
1.56132298029414e+18,2022-08-21 12:03:01+00:00,['1561322980294139905'],@Chelles2Sorley @MichelleMulvan2 @GlynisBenett @BonitaSparkes @MitraB95 @AndreaHone1 @guccichelle @paula4767 @bronaghOrphani1 @preemodi @Kirsty_Soos @triggervicky @NocontactAb @karhod21 @parkrun @letchworthprkrn @ZSLWhipsnadeZoo Pottering in my carbon neutral sandals and sitting in my favourite chair #NursesActive #WestHertsActive https://t.co/F9VHxySrFA,pottering carbon neutral sandal sitting favourite chair,True,carbon sandal chair 
1.5612938571485184e+18,2022-08-21 10:07:17+00:00,['1561293857148518401'],@Chelles2Sorley @MichelleMulvan2 @GlynisBenett @BonitaSparkes @MitraB95 @AndreaHone1 @guccichelle @paula4767 @bronaghOrphani1 @preemodi @Kirsty_Soos @triggervicky @NocontactAb @karhod21 @parkrun @letchworthprkrn @ZSLWhipsnadeZoo Spin ready #NursesActive #WestHertsActive https://t.co/3bilm0oH9Q,spin ready,True,spin 
1.5612563183081554e+18,2022-08-21 07:38:07+00:00,['1561256318308155401'],@Chelles2Sorley @MichelleMulvan2 @GlynisBenett @BonitaSparkes @MitraB95 @AndreaHone1 @guccichelle @paula4767 @bronaghOrphani1 @preemodi @Kirsty_Soos @triggervicky @NocontactAb @karhod21 @parkrun @letchworthprkrn @ZSLWhipsnadeZoo Day21: more socks at the ready for #NursesActive #WestHertsActive https://t.co/O1zTRnRVBa,day sock ready,True,day 
1.5610026925913702e+18,2022-08-20 14:50:18+00:00,['1561002692591370242'],@Chelles2Sorley @MichelleMulvan2 @GlynisBenett @BonitaSparkes @MitraB95 @AndreaHone1 @guccichelle @paula4767 @bronaghOrphani1 @preemodi @Kirsty_Soos @triggervicky @NocontactAb @karhod21 @parkrun @letchworthprkrn @ZSLWhipsnadeZoo On an errand for a Pt who wanted a bit of fizz in their lives and could not get to the shop and no visitors #NursesActive #WestHertsActive https://t.co/XclgLy2DVU,errand wanted bit fizz life could get shop visitor,True,bit life visitor 
1.561002388240343e+18,2022-08-20 14:49:06+00:00,['1561002388240343041'],@Chelles2Sorley @MichelleMulvan2 @GlynisBenett @BonitaSparkes @MitraB95 @AndreaHone1 @guccichelle @paula4767 @bronaghOrphani1 @preemodi @Kirsty_Soos @triggervicky @NocontactAb @karhod21 @parkrun @letchworthprkrn @ZSLWhipsnadeZoo A few steps on my walk around today #NursesActive #WestHertsActive https://t.co/jjtIwn15d7,step walk around today,True,step today 
1.5609258820758075e+18,2022-08-20 09:45:05+00:00,['1560925882075807747'],@MarshaLTJones @CnmaUk @joan_myers @CalvinMoorley @BaronMaurina Always love a quote from your Mom - wise lady,always love quote mom wise lady,True,quote mom wise lady 
