Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,id,created_at,edit_history_tweet_ids,text,clean_text,non_english,whitespace
15,15,15,1.5642861648608666e+18,2022-08-29 16:17:39+00:00,['1564286164860866565'],@Chelles2Sorley @MichelleMulvan2 @GlynisBenett @AndreaHone1 @BonitaSparkes @MitraB95 @guccichelle @paula4767 @bronaghOrphani1 @preemodi @Kirsty_Soos @triggervicky @NocontactAb @karhod21 @parkrun @letchworthprkrn @ZSLWhipsnadeZoo @WestHertsNHS @DacorumBC On the way back #NursesActive #WestHertsActive https://t.co/29dSJMb6uM,                   on the way back   ,True,False
16,16,16,1.5642859981581926e+18,2022-08-29 16:16:59+00:00,['1564285998158192640'],@Chelles2Sorley @MichelleMulvan2 @GlynisBenett @AndreaHone1 @BonitaSparkes @MitraB95 @guccichelle @paula4767 @bronaghOrphani1 @preemodi @Kirsty_Soos @triggervicky @NocontactAb @karhod21 @parkrun @letchworthprkrn @ZSLWhipsnadeZoo @WestHertsNHS @DacorumBC Museum new at the back #NursesActive #WestHertsActive https://t.co/Ex8jCBHQ7a,                   museum new at the back   ,True,False
17,17,17,1.5642857696441385e+18,2022-08-29 16:16:05+00:00,['1564285769644138501'],@Chelles2Sorley @MichelleMulvan2 @GlynisBenett @AndreaHone1 @BonitaSparkes @MitraB95 @guccichelle @paula4767 @bronaghOrphani1 @preemodi @Kirsty_Soos @triggervicky @NocontactAb @karhod21 @parkrun @letchworthprkrn @ZSLWhipsnadeZoo @WestHertsNHS @DacorumBC Museum old #NursesActive #WestHertsActive https://t.co/jDOyaCZGAO,                   museum old   ,True,False
18,18,18,1.564285579914879e+18,2022-08-29 16:15:19+00:00,['1564285579914878976'],@Chelles2Sorley @MichelleMulvan2 @GlynisBenett @AndreaHone1 @BonitaSparkes @MitraB95 @guccichelle @paula4767 @bronaghOrphani1 @preemodi @Kirsty_Soos @triggervicky @NocontactAb @karhod21 @parkrun @letchworthprkrn @ZSLWhipsnadeZoo @WestHertsNHS @DacorumBC The church at the end of the street by the park #NursesActive #WestHertsActive https://t.co/pVW5VVKOG2,                   the church at the end of the street by the park   ,True,False
19,19,19,1.5642853393336975e+18,2022-08-29 16:14:22+00:00,['1564285339333697542'],@Chelles2Sorley @MichelleMulvan2 @GlynisBenett @AndreaHone1 @BonitaSparkes @MitraB95 @guccichelle @paula4767 @bronaghOrphani1 @preemodi @Kirsty_Soos @triggervicky @NocontactAb @karhod21 @parkrun @letchworthprkrn @ZSLWhipsnadeZoo @WestHertsNHS @DacorumBC Such a lovely gate #NursesActive #WestHertsActive https://t.co/BsBGbJ4QvU,                   such a lovely gate   ,True,False
20,20,20,1.564285151298855e+18,2022-08-29 16:13:37+00:00,['1564285151298854913'],@Chelles2Sorley @MichelleMulvan2 @GlynisBenett @AndreaHone1 @BonitaSparkes @MitraB95 @guccichelle @paula4767 @bronaghOrphani1 @preemodi @Kirsty_Soos @triggervicky @NocontactAb @karhod21 @parkrun @letchworthprkrn @ZSLWhipsnadeZoo @WestHertsNHS @DacorumBC I always love this house #NursesActive #WestHertsActive https://t.co/ni0DxuOpJ9,                   i always love this house   ,True,False
21,21,21,1.5642849587929948e+18,2022-08-29 16:12:51+00:00,['1564284958792994816'],@Chelles2Sorley @MichelleMulvan2 @GlynisBenett @AndreaHone1 @BonitaSparkes @MitraB95 @guccichelle @paula4767 @bronaghOrphani1 @preemodi @Kirsty_Soos @triggervicky @NocontactAb @karhod21 @parkrun @letchworthprkrn @ZSLWhipsnadeZoo @WestHertsNHS @DacorumBC A walk down memory Lane #NursesActive #WestHertsActive https://t.co/oCGiPnI7pv,                   a walk down memory lane   ,True,False
23,23,23,1.564284473927209e+18,2022-08-29 16:10:56+00:00,['1564284473927208961'],@Chelles2Sorley @MichelleMulvan2 @GlynisBenett @AndreaHone1 @BonitaSparkes @MitraB95 @guccichelle @paula4767 @bronaghOrphani1 @preemodi @Kirsty_Soos @triggervicky @NocontactAb @karhod21 @parkrun @letchworthprkrn @ZSLWhipsnadeZoo @WestHertsNHS @DacorumBC The lovely roads around the park #NursesActive #WestHertsActive https://t.co/f1fbBx1HZJ,                   the lovely roads around the park   ,True,False
24,24,24,1.564284260902658e+18,2022-08-29 16:10:05+00:00,['1564284260902658051'],@Chelles2Sorley @MichelleMulvan2 @GlynisBenett @AndreaHone1 @BonitaSparkes @MitraB95 @guccichelle @paula4767 @bronaghOrphani1 @preemodi @Kirsty_Soos @triggervicky @NocontactAb @karhod21 @parkrun @letchworthprkrn @ZSLWhipsnadeZoo @WestHertsNHS @DacorumBC The Waffle House #NursesActive #WestHertsActive https://t.co/b4fdzaPUcN,                   the waffle house   ,True,False
25,25,25,1.564284006593708e+18,2022-08-29 16:09:04+00:00,['1564284006593708032'],@Chelles2Sorley @MichelleMulvan2 @GlynisBenett @AndreaHone1 @BonitaSparkes @MitraB95 @guccichelle @paula4767 @bronaghOrphani1 @preemodi @Kirsty_Soos @triggervicky @NocontactAb @karhod21 @parkrun @letchworthprkrn @ZSLWhipsnadeZoo @WestHertsNHS @DacorumBC History of the lake #NursesActive #WestHertsActive https://t.co/yvax4Z9XcN,                   history of the lake   ,True,False
26,26,26,1.5642838237345464e+18,2022-08-29 16:08:21+00:00,['1564283823734546434'],"@Chelles2Sorley @MichelleMulvan2 @GlynisBenett @AndreaHone1 @BonitaSparkes @MitraB95 @guccichelle @paula4767 @bronaghOrphani1 @preemodi @Kirsty_Soos @triggervicky @NocontactAb @karhod21 @parkrun @letchworthprkrn @ZSLWhipsnadeZoo @WestHertsNHS @DacorumBC I used to love the bridge as a child and the paddling pool was not far to the left but, all gone now #NursesActive #WestHertsActive https://t.co/k5VEzGwWIQ",                   i used to love the bridge as a child and the paddling pool was not far to the left but all gone now   ,True,False
27,27,27,1.56428344958165e+18,2022-08-29 16:06:52+00:00,['1564283449581649927'],@Chelles2Sorley @MichelleMulvan2 @GlynisBenett @AndreaHone1 @BonitaSparkes @MitraB95 @guccichelle @paula4767 @bronaghOrphani1 @preemodi @Kirsty_Soos @triggervicky @NocontactAb @karhod21 @parkrun @letchworthprkrn @ZSLWhipsnadeZoo @WestHertsNHS @DacorumBC Swans and 3 cygnets #NursesActive #WestHertsActive https://t.co/NoIQZ1K5Cr,                   swans and 3 cygnets   ,True,False
28,28,28,1.564283140734075e+18,2022-08-29 16:05:38+00:00,['1564283140734074881'],@Chelles2Sorley @MichelleMulvan2 @GlynisBenett @AndreaHone1 @BonitaSparkes @MitraB95 @guccichelle @paula4767 @bronaghOrphani1 @preemodi @Kirsty_Soos @triggervicky @NocontactAb @karhod21 @parkrun @letchworthprkrn @ZSLWhipsnadeZoo @WestHertsNHS @DacorumBC The lake #NursesActive #WestHertsActive https://t.co/HrSAMtlPai,                   the lake   ,True,False
29,29,29,1.5642829332879852e+18,2022-08-29 16:04:48+00:00,['1564282933287985153'],@Chelles2Sorley @MichelleMulvan2 @GlynisBenett @AndreaHone1 @BonitaSparkes @MitraB95 @guccichelle @paula4767 @bronaghOrphani1 @preemodi @Kirsty_Soos @triggervicky @NocontactAb @karhod21 @parkrun @letchworthprkrn @ZSLWhipsnadeZoo @WestHertsNHS @DacorumBC The Roman ruins #NursesActive #WestHertsActive https://t.co/Z1ChDrR6o9,                   the roman ruins   ,True,False
30,30,30,1.5642825896234844e+18,2022-08-29 16:03:26+00:00,['1564282589623484421'],@Chelles2Sorley @MichelleMulvan2 @GlynisBenett @AndreaHone1 @BonitaSparkes @MitraB95 @guccichelle @paula4767 @bronaghOrphani1 @preemodi @Kirsty_Soos @triggervicky @NocontactAb @karhod21 @parkrun @letchworthprkrn @ZSLWhipsnadeZoo @WestHertsNHS @DacorumBC Walk over St Albans park #NursesActive #WestHertsActive https://t.co/IkCNziPZee,                   walk over st albans park   ,True,False
31,31,31,1.5641960724021617e+18,2022-08-29 10:19:39+00:00,['1564196072402161664'],@Chelles2Sorley @MichelleMulvan2 @GlynisBenett @AndreaHone1 @BonitaSparkes @MitraB95 @guccichelle @paula4767 @bronaghOrphani1 @preemodi @Kirsty_Soos @triggervicky @NocontactAb @karhod21 @parkrun @letchworthprkrn @ZSLWhipsnadeZoo @WestHertsNHS @DacorumBC Day 29: on the final few days of #NursesActive #WestHertsActive making the most of the bank holiday and another spin class to start the day 😊 https://t.co/UFTmmsCnzE,                   day 29 on the final few days of   making the most of the bank holiday and another spin class to start the day  ,True,False
33,33,33,1.563941316953776e+18,2022-08-28 17:27:21+00:00,['1563941316953776128'],@Chelles2Sorley @MichelleMulvan2 @GlynisBenett @AndreaHone1 @BonitaSparkes @MitraB95 @guccichelle @paula4767 @bronaghOrphani1 @preemodi @Kirsty_Soos @triggervicky @NocontactAb @karhod21 @parkrun @letchworthprkrn @ZSLWhipsnadeZoo @WestHertsNHS @DacorumBC A little stroll at the end of the film #NursesActive #WestHertsActive https://t.co/UfH0RGJivM,                   a little stroll at the end of the film   ,True,False
35,35,35,1.5639408303349105e+18,2022-08-28 17:25:25+00:00,['1563940830334910469'],@Chelles2Sorley @MichelleMulvan2 @GlynisBenett @AndreaHone1 @BonitaSparkes @MitraB95 @guccichelle @paula4767 @bronaghOrphani1 @preemodi @Kirsty_Soos @triggervicky @NocontactAb @karhod21 @parkrun @letchworthprkrn @ZSLWhipsnadeZoo @WestHertsNHS @DacorumBC Moana Disney beginning 😊 #NursesActive #WestHertsActive https://t.co/iD8u688VWS,                   moana disney beginning    ,True,False
36,36,36,1.5639404115797033e+18,2022-08-28 17:23:45+00:00,['1563940411579703297'],@Chelles2Sorley @MichelleMulvan2 @GlynisBenett @AndreaHone1 @BonitaSparkes @MitraB95 @guccichelle @paula4767 @bronaghOrphani1 @preemodi @Kirsty_Soos @triggervicky @NocontactAb @karhod21 @parkrun @letchworthprkrn @ZSLWhipsnadeZoo @WestHertsNHS @DacorumBC Outdoor cinema at Luton Hoo 😊#NursesActive #WestHertsActive https://t.co/pOMSxq4Xm5,                   outdoor cinema at luton hoo   ,True,False
37,37,37,1.5638440963801907e+18,2022-08-28 11:01:02+00:00,['1563844096380190722'],@Chelles2Sorley @MichelleMulvan2 @GlynisBenett @AndreaHone1 @BonitaSparkes @MitraB95 @guccichelle @paula4767 @bronaghOrphani1 @preemodi @Kirsty_Soos @triggervicky @NocontactAb @karhod21 @parkrun @letchworthprkrn @ZSLWhipsnadeZoo @WestHertsNHS @DacorumBC Lots of nooks and crannies #NursesActive #WestHertsActive https://t.co/pdSAnTsRm4,                   lots of nooks and crannies   ,True,False
38,38,38,1.563843794403033e+18,2022-08-28 10:59:50+00:00,['1563843794403033088'],@Chelles2Sorley @MichelleMulvan2 @GlynisBenett @AndreaHone1 @BonitaSparkes @MitraB95 @guccichelle @paula4767 @bronaghOrphani1 @preemodi @Kirsty_Soos @triggervicky @NocontactAb @karhod21 @parkrun @letchworthprkrn @ZSLWhipsnadeZoo @WestHertsNHS @DacorumBC A gentle stroll in the old town high street in Hemel Hempstead #NursesActive #WestHertsActive https://t.co/NG6OaD2Chq,                   a gentle stroll in the old town high street in hemel hempstead   ,True,False
39,39,39,1.5638351744077906e+18,2022-08-28 10:25:34+00:00,['1563835174407790592'],@Chelles2Sorley @MichelleMulvan2 @GlynisBenett @AndreaHone1 @BonitaSparkes @MitraB95 @guccichelle @paula4767 @bronaghOrphani1 @preemodi @Kirsty_Soos @triggervicky @NocontactAb @karhod21 @parkrun @letchworthprkrn @ZSLWhipsnadeZoo @WestHertsNHS A quiet moment at the covid memorial by @DacorumBC  to remember all those that lost their lives during the covid pandemic. Remembering our colleagues as well who lost their lives. #NursesActive #WestHertsActive https://t.co/LYKoVMBMcN,                  a quiet moment at the covid memorial by   to remember all those that lost their lives during the covid pandemic remembering our colleagues as well who lost their lives   ,True,False
40,40,40,1.56380175843396e+18,2022-08-28 08:12:47+00:00,['1563801758433959936'],@Chelles2Sorley @MichelleMulvan2 @GlynisBenett @AndreaHone1 @BonitaSparkes @MitraB95 @guccichelle @paula4767 @bronaghOrphani1 @preemodi @Kirsty_Soos @triggervicky @NocontactAb @karhod21 @parkrun @letchworthprkrn @ZSLWhipsnadeZoo @WestHertsNHS Day 28: starting with a spin again #NursesActive #WestHertsActive https://t.co/LsKk0lKev8,                  day 28 starting with a spin again   ,True,False
41,41,41,1.5636719713589658e+18,2022-08-27 23:37:04+00:00,['1563671971358965761'],2 people followed me and one person unfollowed me // automatically checked by https://t.co/7ig1cG3XCP,2 people followed me and one person unfollowed me  automatically checked by ,True,False
42,42,42,1.5635937204102554e+18,2022-08-27 18:26:07+00:00,['1563593720410255360'],@nysuri Looks wonderful and I wish I was not allergic to seafood 🦀 now 🙄, looks wonderful and i wish i was not allergic to seafood  now ,True,False
43,43,43,1.5635776780153037e+18,2022-08-27 17:22:22+00:00,['1563577678015303682'],Thank you @WestHertsNHS staff working this bank holiday weekend #TeamWestHerts 💙 https://t.co/nu1J707Pbr,thank you  staff working this bank holiday weekend   ,True,False
45,45,45,1.563559081737982e+18,2022-08-27 16:08:29+00:00,['1563559081737981957'],@MichelleMulvan2 @Chelles2Sorley @GlynisBenett @AndreaHone1 @BonitaSparkes @MitraB95 @guccichelle @paula4767 @bronaghOrphani1 @preemodi @Kirsty_Soos @triggervicky @NocontactAb @karhod21 @parkrun @letchworthprkrn @ZSLWhipsnadeZoo @WestHertsNHS Final road as we emerge onto the main road #NursesActive #WestHertsActive https://t.co/5KyTOWZ2zv,                  final road as we emerge onto the main road   ,True,False
46,46,46,1.5635587411273482e+18,2022-08-27 16:07:08+00:00,['1563558741127348224'],@MichelleMulvan2 @Chelles2Sorley @GlynisBenett @AndreaHone1 @BonitaSparkes @MitraB95 @guccichelle @paula4767 @bronaghOrphani1 @preemodi @Kirsty_Soos @triggervicky @NocontactAb @karhod21 @parkrun @letchworthprkrn @ZSLWhipsnadeZoo @WestHertsNHS Love these little country roads as used to love being in the back of my fathers car driving down the lanes in Bedfordshire 😊 #NursesActive #WestHertsActive https://t.co/YzmD4lFURX,                  love these little country roads as used to love being in the back of my fathers car driving down the lanes in bedfordshire    ,True,False
47,47,47,1.563558282442068e+18,2022-08-27 16:05:18+00:00,['1563558282442067970'],@MichelleMulvan2 @Chelles2Sorley @GlynisBenett @AndreaHone1 @BonitaSparkes @MitraB95 @guccichelle @paula4767 @bronaghOrphani1 @preemodi @Kirsty_Soos @triggervicky @NocontactAb @karhod21 @parkrun @letchworthprkrn @ZSLWhipsnadeZoo @WestHertsNHS Surrounded by Herts beautiful countryside #NursesActive #WestHertsActive https://t.co/wV9PqSowEQ,                  surrounded by herts beautiful countryside   ,True,False
48,48,48,1.563558021313114e+18,2022-08-27 16:04:16+00:00,['1563558021313114115'],@MichelleMulvan2 @Chelles2Sorley @GlynisBenett @AndreaHone1 @BonitaSparkes @MitraB95 @guccichelle @paula4767 @bronaghOrphani1 @preemodi @Kirsty_Soos @triggervicky @NocontactAb @karhod21 @parkrun @letchworthprkrn @ZSLWhipsnadeZoo @WestHertsNHS Suddenly seeing square bails of hay again #NursesActive #WestHertsActive https://t.co/QMf8QoIpb7,                  suddenly seeing square bails of hay again   ,True,False
49,49,49,1.563557645499261e+18,2022-08-27 16:02:46+00:00,['1563557645499260935'],@MichelleMulvan2 @Chelles2Sorley @GlynisBenett @AndreaHone1 @BonitaSparkes @MitraB95 @guccichelle @paula4767 @bronaghOrphani1 @preemodi @Kirsty_Soos @triggervicky @NocontactAb @karhod21 @parkrun @letchworthprkrn @ZSLWhipsnadeZoo @WestHertsNHS Scorched fields on my walk #NursesActive #WestHertsActive https://t.co/9o1qUgYNg8,                  scorched fields on my walk   ,True,False
50,50,50,1.5635573633149624e+18,2022-08-27 16:01:39+00:00,['1563557363314962432'],@MichelleMulvan2 @Chelles2Sorley @GlynisBenett @AndreaHone1 @BonitaSparkes @MitraB95 @guccichelle @paula4767 @bronaghOrphani1 @preemodi @Kirsty_Soos @triggervicky @NocontactAb @karhod21 @parkrun @letchworthprkrn @ZSLWhipsnadeZoo @WestHertsNHS Keep on walking #NursesActive #WestHertsActive https://t.co/O8TO5jLVTM,                  keep on walking   ,True,False
51,51,51,1.5635571559027548e+18,2022-08-27 16:00:50+00:00,['1563557155902754816'],@MichelleMulvan2 @Chelles2Sorley @GlynisBenett @AndreaHone1 @BonitaSparkes @MitraB95 @guccichelle @paula4767 @bronaghOrphani1 @preemodi @Kirsty_Soos @triggervicky @NocontactAb @karhod21 @parkrun @letchworthprkrn @ZSLWhipsnadeZoo @WestHertsNHS Lovely afternoon #NursesActive #WestHertsActive https://t.co/aQzeAPToTA,                  lovely afternoon   ,True,False
52,52,52,1.5635569519291515e+18,2022-08-27 16:00:01+00:00,['1563556951929151491'],@MichelleMulvan2 @Chelles2Sorley @GlynisBenett @AndreaHone1 @BonitaSparkes @MitraB95 @guccichelle @paula4767 @bronaghOrphani1 @preemodi @Kirsty_Soos @triggervicky @NocontactAb @karhod21 @parkrun @letchworthprkrn @ZSLWhipsnadeZoo @WestHertsNHS Out for a walk with my partner in crime #NursesActive #WestHertsActive https://t.co/PyWTTvhRXF,                  out for a walk with my partner in crime   ,True,False
54,54,54,1.563446966851629e+18,2022-08-27 08:42:58+00:00,['1563446966851629057'],@MichelleMulvan2 @Chelles2Sorley @GlynisBenett @AndreaHone1 @BonitaSparkes @MitraB95 @guccichelle @paula4767 @bronaghOrphani1 @preemodi @Kirsty_Soos @triggervicky @NocontactAb @karhod21 @parkrun @letchworthprkrn @ZSLWhipsnadeZoo @WestHertsNHS Now for a well deserved cafe mocha whilst I watch the grandkids swim 🏊🏼‍♂️ #NursesActive #WestHertsActive https://t.co/USV7tzyWET,                  now for a well deserved cafe mocha whilst i watch the grandkids swim    ,True,False
55,55,55,1.5634466414407311e+18,2022-08-27 08:41:41+00:00,['1563446641440731136'],@MichelleMulvan2 @Chelles2Sorley @GlynisBenett @AndreaHone1 @BonitaSparkes @MitraB95 @guccichelle @paula4767 @bronaghOrphani1 @preemodi @Kirsty_Soos @triggervicky @NocontactAb @karhod21 @parkrun @letchworthprkrn @ZSLWhipsnadeZoo @WestHertsNHS In the red 600 calories done ✅ #NursesActive #WestHertsActive https://t.co/LFDvo0jhRk,                  in the red 600 calories done    ,True,False
56,56,56,1.5634463367706993e+18,2022-08-27 08:40:28+00:00,['1563446336770699264'],@MichelleMulvan2 @Chelles2Sorley @GlynisBenett @AndreaHone1 @BonitaSparkes @MitraB95 @guccichelle @paula4767 @bronaghOrphani1 @preemodi @Kirsty_Soos @triggervicky @NocontactAb @karhod21 @parkrun @letchworthprkrn @ZSLWhipsnadeZoo @WestHertsNHS No words 😶 #NursesActive #WestHertsActive https://t.co/bbXGFG23aH,                  no words    ,True,False
57,57,57,1.5634461235742065e+18,2022-08-27 08:39:37+00:00,['1563446123574206464'],@MichelleMulvan2 @Chelles2Sorley @GlynisBenett @AndreaHone1 @BonitaSparkes @MitraB95 @guccichelle @paula4767 @bronaghOrphani1 @preemodi @Kirsty_Soos @triggervicky @NocontactAb @karhod21 @parkrun @letchworthprkrn @ZSLWhipsnadeZoo @WestHertsNHS On way into my next class #NursesActive #WestHertsActive https://t.co/W19JfTAUqW,                  on way into my next class   ,True,False
58,58,58,1.5634458424968028e+18,2022-08-27 08:38:30+00:00,['1563445842496802816'],@MichelleMulvan2 @Chelles2Sorley @GlynisBenett @AndreaHone1 @BonitaSparkes @MitraB95 @guccichelle @paula4767 @bronaghOrphani1 @preemodi @Kirsty_Soos @triggervicky @NocontactAb @karhod21 @parkrun @letchworthprkrn @ZSLWhipsnadeZoo @WestHertsNHS A spin class to get warmed up #NursesActive #WestHertsActive https://t.co/YYdRaIjf9E,                  a spin class to get warmed up   ,True,False
59,59,59,1.563445560321114e+18,2022-08-27 08:37:23+00:00,['1563445560321114113'],@MichelleMulvan2 @Chelles2Sorley @GlynisBenett @AndreaHone1 @BonitaSparkes @MitraB95 @guccichelle @paula4767 @bronaghOrphani1 @preemodi @Kirsty_Soos @triggervicky @NocontactAb @karhod21 @parkrun @letchworthprkrn @ZSLWhipsnadeZoo @WestHertsNHS Starting the day with the right socks #NursesActive #WestHertsActive https://t.co/MDhsGZkzMP,                  starting the day with the right socks   ,True,False
60,60,60,1.5629151115678228e+18,2022-08-25 21:29:34+00:00,['1562915111567822848'],@Chelles2Sorley @GlynisBenett @MichelleMulvan2 @BonitaSparkes @MitraB95 @AndreaHone1 @guccichelle @paula4767 @bronaghOrphani1 @preemodi @Kirsty_Soos @triggervicky @NocontactAb @karhod21 @parkrun @letchworthprkrn @ZSLWhipsnadeZoo A lovely evening with some CN colleagues to wish our colleague @RachaelCorser good luck 😉 #NursesActive https://t.co/YJwDG9Ksr3,                 a lovely evening with some cn colleagues to wish our colleague  good luck   ,True,False
62,62,62,1.5621827950651638e+18,2022-08-23 20:59:36+00:00,['1562182795065163777'],Cannot believe it is here Katie as I remember when you had just got engaged.  Have a wonderful day as a bride 👰🏻‍♀️🥂 https://t.co/dZ5oBghpsX,cannot believe it is here katie as i remember when you had just got engaged  have a wonderful day as a bride  ,True,False
65,65,65,1.562161891019051e+18,2022-08-23 19:36:33+00:00,['1562161891019051010'],@Chelles2Sorley @GlynisBenett @MichelleMulvan2 @BonitaSparkes @MitraB95 @AndreaHone1 @guccichelle @paula4767 @bronaghOrphani1 @preemodi @Kirsty_Soos @triggervicky @NocontactAb @karhod21 @parkrun @letchworthprkrn @ZSLWhipsnadeZoo Cannot beat a pair of UGG slippers all year round 😊 #NursesActive #WestHertsActive https://t.co/qOLcWjBRys,                 cannot beat a pair of ugg slippers all year round    ,True,False
66,66,66,1.5621562311077806e+18,2022-08-23 19:14:03+00:00,['1562156231107780609'],@foleypetria Sorry you have not had a response. I will speak to the team in the morning to contact you., sorry you have not had a response i will speak to the team in the morning to contact you,True,False
68,68,68,1.5621467510579569e+18,2022-08-23 18:36:23+00:00,['1562146751057956865'],@nysuri @amateursuman @Mikevanderwatt @westherts_coo I will now be looking out for that now Dr Suri,    i will now be looking out for that now dr suri,True,False
69,69,69,1.562112835399852e+18,2022-08-23 16:21:37+00:00,['1562112835399852034'],3 people followed me // automatically checked by https://t.co/7ig1cG3XCP,3 people followed me  automatically checked by ,True,False
73,73,73,1.561398150124159e+18,2022-08-21 17:01:43+00:00,['1561398150124158976'],@Chelles2Sorley @MichelleMulvan2 @GlynisBenett @BonitaSparkes @MitraB95 @AndreaHone1 @guccichelle @paula4767 @bronaghOrphani1 @preemodi @Kirsty_Soos @triggervicky @NocontactAb @karhod21 @parkrun @letchworthprkrn @ZSLWhipsnadeZoo Yes they are great live,                 yes they are great live,True,False
74,74,74,1.5613970389901148e+18,2022-08-21 16:57:18+00:00,['1561397038990114816'],@Chelles2Sorley @MichelleMulvan2 @GlynisBenett @BonitaSparkes @MitraB95 @AndreaHone1 @guccichelle @paula4767 @bronaghOrphani1 @preemodi @Kirsty_Soos @triggervicky @NocontactAb @karhod21 @parkrun @letchworthprkrn @ZSLWhipsnadeZoo They are amazing 🤩,                 they are amazing ,True,False
75,75,75,1.5613969459936215e+18,2022-08-21 16:56:55+00:00,['1561396945993621504'],@Chelles2Sorley @MichelleMulvan2 @GlynisBenett @BonitaSparkes @MitraB95 @AndreaHone1 @guccichelle @paula4767 @bronaghOrphani1 @preemodi @Kirsty_Soos @triggervicky @NocontactAb @karhod21 @parkrun @letchworthprkrn @ZSLWhipsnadeZoo Did you see cold play?,                 did you see cold play,True,False
76,76,76,1.5613550295876608e+18,2022-08-21 14:10:22+00:00,['1561355029587660805'],@westherts_coo @Chelles2Sorley @MichelleMulvan2 @GlynisBenett @BonitaSparkes @MitraB95 @AndreaHone1 @guccichelle @paula4767 @bronaghOrphani1 @preemodi @Kirsty_Soos @triggervicky @NocontactAb @karhod21 @parkrun @letchworthprkrn @ZSLWhipsnadeZoo Cheers https://t.co/B4xQeCjLpG,                  cheers ,True,False
